source_id,journal_name,year,count
S44706263,Law and Society Review,1986,40
S44706263,Law and Society Review,1978,39
S44706263,Law and Society Review,1974,38
S44706263,Law and Society Review,1985,38
S44706263,Law and Society Review,1980,36
S44706263,Law and Society Review,1967,34
S44706263,Law and Society Review,2003,34
S44706263,Law and Society Review,1983,32
S44706263,Law and Society Review,1966,10
S129275725,Law and Social Inquiry,1998,115
S129275725,Law and Social Inquiry,2023,115
S129275725,Law and Social Inquiry,1994,112
S129275725,Law and Social Inquiry,1992,105
S129275725,Law and Social Inquiry,2016,102
S129275725,Law and Social Inquiry,1999,100
S129275725,Law and Social Inquiry,1988,99
S129275725,Law and Social Inquiry,1996,95
S129275725,Law and Social Inquiry,1997,95
S129275725,Law and Social Inquiry,2003,95
S129275725,Law and Social Inquiry,2021,94
S129275725,Law and Social Inquiry,1995,93
S129275725,Law and Social Inquiry,1990,92
S129275725,Law and Social Inquiry,1993,84
S129275725,Law and Social Inquiry,1991,79
S129275725,Law and Social Inquiry,2019,78
S129275725,Law and Social Inquiry,1989,74
S129275725,Law and Social Inquiry,2017,73
S129275725,Law and Social Inquiry,2022,71
S129275725,Law and Social Inquiry,2014,70
S129275725,Law and Social Inquiry,2011,66
S129275725,Law and Social Inquiry,2004,65
S129275725,Law and Social Inquiry,2015,65
S129275725,Law and Social Inquiry,2024,62
S129275725,Law and Social Inquiry,2000,60
S129275725,Law and Social Inquiry,2013,60
S129275725,Law and Social Inquiry,2020,58
S129275725,Law and Social Inquiry,2025,57
S129275725,Law and Social Inquiry,2008,56
S129275725,Law and Social Inquiry,2007,52
S129275725,Law and Social Inquiry,2002,51
S129275725,Law and Social Inquiry,2006,51
S129275725,Law and Social Inquiry,2010,50
S129275725,Law and Social Inquiry,2012,47
S129275725,Law and Social Inquiry,2001,46
S129275725,Law and Social Inquiry,2009,45
S129275725,Law and Social Inquiry,2005,44
S129275725,Law and Social Inquiry,2018,43
S129275725,Law and Social Inquiry,1984,5
S129275725,Law and Social Inquiry,1976,4
S129275725,Law and Social Inquiry,1977,4
S129275725,Law and Social Inquiry,1978,4
S129275725,Law and Social Inquiry,1979,4
S129275725,Law and Social Inquiry,1980,4
S129275725,Law and Social Inquiry,1981,4
S129275725,Law and Social Inquiry,1982,4
S129275725,Law and Social Inquiry,1983,4
S129275725,Law and Social Inquiry,1985,4
S129275725,Law and Social Inquiry,1986,4
S129275725,Law and Social Inquiry,1987,3
S84944781,Human Rights Law Review (HRLR),2020,60
S84944781,Human Rights Law Review (HRLR),2016,58
S84944781,Human Rights Law Review (HRLR),2007,57
S84944781,Human Rights Law Review (HRLR),2010,52
S84944781,Human Rights Law Review (HRLR),2011,51
S84944781,Human Rights Law Review (HRLR),2009,48
S84944781,Human Rights Law Review (HRLR),2014,46
S84944781,Human Rights Law Review (HRLR),2023,46
S84944781,Human Rights Law Review (HRLR),2013,45
S84944781,Human Rights Law Review (HRLR),2018,45
S84944781,Human Rights Law Review (HRLR),2015,44
S84944781,Human Rights Law Review (HRLR),2017,44
S84944781,Human Rights Law Review (HRLR),2024,44
S84944781,Human Rights Law Review (HRLR),2012,43
S84944781,Human Rights Law Review (HRLR),2008,39
S84944781,Human Rights Law Review (HRLR),2005,37
S84944781,Human Rights Law Review (HRLR),2022,35
S84944781,Human Rights Law Review (HRLR),2006,34
S84944781,Human Rights Law Review (HRLR),2019,33
S84944781,Human Rights Law Review (HRLR),2021,33
S84944781,Human Rights Law Review (HRLR),2003,27
S84944781,Human Rights Law Review (HRLR),2001,25
S84944781,Human Rights Law Review (HRLR),2002,25
S84944781,Human Rights Law Review (HRLR),2004,24
S84944781,Human Rights Law Review (HRLR),2025,16
S139935717,International Journal of Human Rights (IJHR),2019,130
S139935717,International Journal of Human Rights (IJHR),2017,119
S139935717,International Journal of Human Rights (IJHR),2010,108
S139935717,International Journal of Human Rights (IJHR),2025,103
S139935717,International Journal of Human Rights (IJHR),2015,95
S139935717,International Journal of Human Rights (IJHR),2024,89
S139935717,International Journal of Human Rights (IJHR),2020,86
S139935717,International Journal of Human Rights (IJHR),2021,83
S139935717,International Journal of Human Rights (IJHR),2022,82
S139935717,International Journal of Human Rights (IJHR),1998,76
S139935717,International Journal of Human Rights (IJHR),1999,74
S139935717,International Journal of Human Rights (IJHR),2016,66
S139935717,International Journal of Human Rights (IJHR),2000,63
S139935717,International Journal of Human Rights (IJHR),2011,60
S139935717,International Journal of Human Rights (IJHR),2012,60
S139935717,International Journal of Human Rights (IJHR),2023,60
S139935717,International Journal of Human Rights (IJHR),1997,58
S139935717,International Journal of Human Rights (IJHR),2014,52
S139935717,International Journal of Human Rights (IJHR),2008,51
S139935717,International Journal of Human Rights (IJHR),2009,46
S139935717,International Journal of Human Rights (IJHR),2018,42
S139935717,International Journal of Human Rights (IJHR),2005,39
S139935717,International Journal of Human Rights (IJHR),2001,37
S139935717,International Journal of Human Rights (IJHR),2002,36
S139935717,International Journal of Human Rights (IJHR),2003,36
S139935717,International Journal of Human Rights (IJHR),2007,32
S139935717,International Journal of Human Rights (IJHR),2013,29
S139935717,International Journal of Human Rights (IJHR),2004,26
S139935717,International Journal of Human Rights (IJHR),2006,21
S65076878,Journal of Human Rights (JHR),2015,58
S65076878,Journal of Human Rights (JHR),2022,54
S65076878,Journal of Human Rights (JHR),2003,51
S65076878,Journal of Human Rights (JHR),2005,47
S65076878,Journal of Human Rights (JHR),2020,46
S65076878,Journal of Human Rights (JHR),2012,44
S65076878,Journal of Human Rights (JHR),2019,44
S65076878,Journal of Human Rights (JHR),2004,43
S65076878,Journal of Human Rights (JHR),2014,43
S65076878,Journal of Human Rights (JHR),2021,42
S65076878,Journal of Human Rights (JHR),2002,41
S65076878,Journal of Human Rights (JHR),2011,40
S65076878,Journal of Human Rights (JHR),2025,40
S65076878,Journal of Human Rights (JHR),2013,39
S65076878,Journal of Human Rights (JHR),2006,35
S65076878,Journal of Human Rights (JHR),2016,34
S65076878,Journal of Human Rights (JHR),2010,33
S65076878,Journal of Human Rights (JHR),2008,31
S65076878,Journal of Human Rights (JHR),2023,31
S65076878,Journal of Human Rights (JHR),2007,30
S65076878,Journal of Human Rights (JHR),2024,30
S65076878,Journal of Human Rights (JHR),2017,29
S65076878,Journal of Human Rights (JHR),2009,28
S65076878,Journal of Human Rights (JHR),2018,23
S65076878,Journal of Human Rights (JHR),2001,2
S158082692,Netherlands Quarterly of Human Rights (NQHR),1996,88
S158082692,Netherlands Quarterly of Human Rights (NQHR),2000,83
S158082692,Netherlands Quarterly of Human Rights (NQHR),2001,81
S158082692,Netherlands Quarterly of Human Rights (NQHR),2005,61
S158082692,Netherlands Quarterly of Human Rights (NQHR),2010,60
S158082692,Netherlands Quarterly of Human Rights (NQHR),1993,59
S158082692,Netherlands Quarterly of Human Rights (NQHR),1990,58
S158082692,Netherlands Quarterly of Human Rights (NQHR),1994,58
S158082692,Netherlands Quarterly of Human Rights (NQHR),1997,57
S158082692,Netherlands Quarterly of Human Rights (NQHR),2006,57
S158082692,Netherlands Quarterly of Human Rights (NQHR),1992,55
S158082692,Netherlands Quarterly of Human Rights (NQHR),1995,55
S158082692,Netherlands Quarterly of Human Rights (NQHR),2009,54
S158082692,Netherlands Quarterly of Human Rights (NQHR),2007,53
S158082692,Netherlands Quarterly of Human Rights (NQHR),2008,53
S158082692,Netherlands Quarterly of Human Rights (NQHR),1991,51
S158082692,Netherlands Quarterly of Human Rights (NQHR),2002,51
S158082692,Netherlands Quarterly of Human Rights (NQHR),2004,49
S158082692,Netherlands Quarterly of Human Rights (NQHR),1998,48
S158082692,Netherlands Quarterly of Human Rights (NQHR),1999,48
S158082692,Netherlands Quarterly of Human Rights (NQHR),2003,45
S158082692,Netherlands Quarterly of Human Rights (NQHR),2011,43
S158082692,Netherlands Quarterly of Human Rights (NQHR),2012,38
S158082692,Netherlands Quarterly of Human Rights (NQHR),2013,32
S158082692,Netherlands Quarterly of Human Rights (NQHR),2019,29
S158082692,Netherlands Quarterly of Human Rights (NQHR),2015,28
S158082692,Netherlands Quarterly of Human Rights (NQHR),2020,28
S158082692,Netherlands Quarterly of Human Rights (NQHR),2014,27
S158082692,Netherlands Quarterly of Human Rights (NQHR),2022,27
S158082692,Netherlands Quarterly of Human Rights (NQHR),2017,26
S158082692,Netherlands Quarterly of Human Rights (NQHR),2016,25
S158082692,Netherlands Quarterly of Human Rights (NQHR),2018,25
S158082692,Netherlands Quarterly of Human Rights (NQHR),2021,24
S158082692,Netherlands Quarterly of Human Rights (NQHR),2025,22
S158082692,Netherlands Quarterly of Human Rights (NQHR),2023,21
S158082692,Netherlands Quarterly of Human Rights (NQHR),2024,21
S160097506,American Journal of International Law (AJIL),1972,377
S160097506,American Journal of International Law (AJIL),1948,374
S160097506,American Journal of International Law (AJIL),1971,361
S160097506,American Journal of International Law (AJIL),1926,332
S160097506,American Journal of International Law (AJIL),1929,311
S160097506,American Journal of International Law (AJIL),1940,310
S160097506,American Journal of International Law (AJIL),1935,309
S160097506,American Journal of International Law (AJIL),1939,302
S160097506,American Journal of International Law (AJIL),1928,299
S160097506,American Journal of International Law (AJIL),1937,291
S160097506,American Journal of International Law (AJIL),1973,290
S160097506,American Journal of International Law (AJIL),1930,288
S160097506,American Journal of International Law (AJIL),1907,285
S160097506,American Journal of International Law (AJIL),1985,285
S160097506,American Journal of International Law (AJIL),1984,276
S160097506,American Journal of International Law (AJIL),1949,273
S160097506,American Journal of International Law (AJIL),1932,272
S160097506,American Journal of International Law (AJIL),1931,268
S160097506,American Journal of International Law (AJIL),1927,267
S160097506,American Journal of International Law (AJIL),1970,267
S160097506,American Journal of International Law (AJIL),1975,261
S160097506,American Journal of International Law (AJIL),1936,260
S160097506,American Journal of International Law (AJIL),1976,260
S160097506,American Journal of International Law (AJIL),1983,260
S160097506,American Journal of International Law (AJIL),1925,259
S160097506,American Journal of International Law (AJIL),1977,258
S160097506,American Journal of International Law (AJIL),1938,257
S160097506,American Journal of International Law (AJIL),1941,251
S160097506,American Journal of International Law (AJIL),1959,243
S160097506,American Journal of International Law (AJIL),1950,242
S160097506,American Journal of International Law (AJIL),1942,241
S160097506,American Journal of International Law (AJIL),1987,240
S160097506,American Journal of International Law (AJIL),1974,239
S160097506,American Journal of International Law (AJIL),1978,238
S160097506,American Journal of International Law (AJIL),1916,235
S160097506,American Journal of International Law (AJIL),1909,234
S160097506,American Journal of International Law (AJIL),1986,233
S160097506,American Journal of International Law (AJIL),1943,231
S160097506,American Journal of International Law (AJIL),1933,230
S160097506,American Journal of International Law (AJIL),1982,230
S160097506,American Journal of International Law (AJIL),1912,228
S160097506,American Journal of International Law (AJIL),1965,228
S160097506,American Journal of International Law (AJIL),1934,227
S160097506,American Journal of International Law (AJIL),1980,226
S160097506,American Journal of International Law (AJIL),1945,225
S160097506,American Journal of International Law (AJIL),1969,222
S160097506,American Journal of International Law (AJIL),1947,221
S160097506,American Journal of International Law (AJIL),1951,221
S160097506,American Journal of International Law (AJIL),1961,221
S160097506,American Journal of International Law (AJIL),1967,221
S160097506,American Journal of International Law (AJIL),1989,220
S160097506,American Journal of International Law (AJIL),1954,218
S160097506,American Journal of International Law (AJIL),1962,218
S160097506,American Journal of International Law (AJIL),1968,218
S160097506,American Journal of International Law (AJIL),1911,217
S160097506,American Journal of International Law (AJIL),1908,213
S160097506,American Journal of International Law (AJIL),1960,213
S160097506,American Journal of International Law (AJIL),2005,213
S160097506,American Journal of International Law (AJIL),2008,212
S160097506,American Journal of International Law (AJIL),1918,211
S160097506,American Journal of International Law (AJIL),1979,210
S160097506,American Journal of International Law (AJIL),1910,209
S160097506,American Journal of International Law (AJIL),1923,208
S160097506,American Journal of International Law (AJIL),1964,208
S160097506,American Journal of International Law (AJIL),1915,204
S160097506,American Journal of International Law (AJIL),1963,203
S160097506,American Journal of International Law (AJIL),1944,201
S160097506,American Journal of International Law (AJIL),1955,201
S160097506,American Journal of International Law (AJIL),1988,201
S160097506,American Journal of International Law (AJIL),1952,199
S160097506,American Journal of International Law (AJIL),1991,199
S160097506,American Journal of International Law (AJIL),1924,198
S160097506,American Journal of International Law (AJIL),1981,196
S160097506,American Journal of International Law (AJIL),1990,194
S160097506,American Journal of International Law (AJIL),1953,193
S160097506,American Journal of International Law (AJIL),1946,192
S160097506,American Journal of International Law (AJIL),2001,192
S160097506,American Journal of International Law (AJIL),1922,191
S160097506,American Journal of International Law (AJIL),2013,189
S160097506,American Journal of International Law (AJIL),1917,183
S160097506,American Journal of International Law (AJIL),2000,182
S160097506,American Journal of International Law (AJIL),2007,178
S160097506,American Journal of International Law (AJIL),1913,175
S160097506,American Journal of International Law (AJIL),2006,173
S160097506,American Journal of International Law (AJIL),1921,171
S160097506,American Journal of International Law (AJIL),1966,171
S160097506,American Journal of International Law (AJIL),2003,171
S160097506,American Journal of International Law (AJIL),1957,170
S160097506,American Journal of International Law (AJIL),1998,168
S160097506,American Journal of International Law (AJIL),1993,166
S160097506,American Journal of International Law (AJIL),2004,166
S160097506,American Journal of International Law (AJIL),1958,165
S160097506,American Journal of International Law (AJIL),2002,165
S160097506,American Journal of International Law (AJIL),1999,163
S160097506,American Journal of International Law (AJIL),1914,162
S160097506,American Journal of International Law (AJIL),1994,161
S160097506,American Journal of International Law (AJIL),2011,158
S160097506,American Journal of International Law (AJIL),2010,157
S160097506,American Journal of International Law (AJIL),1919,156
S160097506,American Journal of International Law (AJIL),2012,154
S160097506,American Journal of International Law (AJIL),1995,148
S160097506,American Journal of International Law (AJIL),2009,147
S160097506,American Journal of International Law (AJIL),1997,146
S160097506,American Journal of International Law (AJIL),1956,145
S160097506,American Journal of International Law (AJIL),1920,144
S160097506,American Journal of International Law (AJIL),1992,144
S160097506,American Journal of International Law (AJIL),1996,142
S160097506,American Journal of International Law (AJIL),2015,130
S160097506,American Journal of International Law (AJIL),2014,114
S160097506,American Journal of International Law (AJIL),2016,101
S160097506,American Journal of International Law (AJIL),2025,101
S160097506,American Journal of International Law (AJIL),2020,100
S160097506,American Journal of International Law (AJIL),2017,99
S160097506,American Journal of International Law (AJIL),2019,91
S160097506,American Journal of International Law (AJIL),2018,89
S160097506,American Journal of International Law (AJIL),2022,85
S160097506,American Journal of International Law (AJIL),2021,82
S160097506,American Journal of International Law (AJIL),2023,76
S160097506,American Journal of International Law (AJIL),2024,69
S175405714,European Journal of International Law (EJIL),2009,127
S175405714,European Journal of International Law (EJIL),1995,122
S175405714,European Journal of International Law (EJIL),1998,103
S175405714,European Journal of International Law (EJIL),2021,102
S175405714,European Journal of International Law (EJIL),2020,101
S175405714,European Journal of International Law (EJIL),2011,100
S175405714,European Journal of International Law (EJIL),2013,97
S175405714,European Journal of International Law (EJIL),2014,95
S175405714,European Journal of International Law (EJIL),2012,94
S175405714,European Journal of International Law (EJIL),2018,91
S175405714,European Journal of International Law (EJIL),2019,88
S175405714,European Journal of International Law (EJIL),2017,85
S175405714,European Journal of International Law (EJIL),1997,83
S175405714,European Journal of International Law (EJIL),2008,77
S175405714,European Journal of International Law (EJIL),2010,77
S175405714,European Journal of International Law (EJIL),2024,77
S175405714,European Journal of International Law (EJIL),2004,76
S175405714,European Journal of International Law (EJIL),2015,76
S175405714,European Journal of International Law (EJIL),2016,73
S175405714,European Journal of International Law (EJIL),2022,73
S175405714,European Journal of International Law (EJIL),2000,72
S175405714,European Journal of International Law (EJIL),2002,72
S175405714,European Journal of International Law (EJIL),1996,68
S175405714,European Journal of International Law (EJIL),2023,67
S175405714,European Journal of International Law (EJIL),2003,59
S175405714,European Journal of International Law (EJIL),2006,59
S175405714,European Journal of International Law (EJIL),2005,57
S175405714,European Journal of International Law (EJIL),2025,57
S175405714,European Journal of International Law (EJIL),2007,56
S175405714,European Journal of International Law (EJIL),2001,53
S175405714,European Journal of International Law (EJIL),1999,48
S175405714,European Journal of International Law (EJIL),1993,47
S175405714,European Journal of International Law (EJIL),1994,45
S175405714,European Journal of International Law (EJIL),1990,27
S175405714,European Journal of International Law (EJIL),1992,25
S175405714,European Journal of International Law (EJIL),1991,24
S154337186,Leiden Journal of International Law (LJIL),2000,128
S154337186,Leiden Journal of International Law (LJIL),2001,119
S154337186,Leiden Journal of International Law (LJIL),2016,86
S154337186,Leiden Journal of International Law (LJIL),2002,81
S154337186,Leiden Journal of International Law (LJIL),2023,79
S154337186,Leiden Journal of International Law (LJIL),2012,78
S154337186,Leiden Journal of International Law (LJIL),2015,77
S154337186,Leiden Journal of International Law (LJIL),2013,76
S154337186,Leiden Journal of International Law (LJIL),2022,75
S154337186,Leiden Journal of International Law (LJIL),2011,74
S154337186,Leiden Journal of International Law (LJIL),2020,74
S154337186,Leiden Journal of International Law (LJIL),2019,73
S154337186,Leiden Journal of International Law (LJIL),2010,71
S154337186,Leiden Journal of International Law (LJIL),2018,68
S154337186,Leiden Journal of International Law (LJIL),2021,68
S154337186,Leiden Journal of International Law (LJIL),2003,64
S154337186,Leiden Journal of International Law (LJIL),2014,63
S154337186,Leiden Journal of International Law (LJIL),2008,61
S154337186,Leiden Journal of International Law (LJIL),1998,60
S154337186,Leiden Journal of International Law (LJIL),2017,60
S154337186,Leiden Journal of International Law (LJIL),1999,57
S154337186,Leiden Journal of International Law (LJIL),2007,56
S154337186,Leiden Journal of International Law (LJIL),2024,56
S154337186,Leiden Journal of International Law (LJIL),1997,55
S154337186,Leiden Journal of International Law (LJIL),2009,55
S154337186,Leiden Journal of International Law (LJIL),2006,54
S154337186,Leiden Journal of International Law (LJIL),1990,53
S154337186,Leiden Journal of International Law (LJIL),2004,53
S154337186,Leiden Journal of International Law (LJIL),2025,51
S154337186,Leiden Journal of International Law (LJIL),1995,48
S154337186,Leiden Journal of International Law (LJIL),2005,47
S154337186,Leiden Journal of International Law (LJIL),1996,43
S154337186,Leiden Journal of International Law (LJIL),1988,42
S154337186,Leiden Journal of International Law (LJIL),1989,39
S154337186,Leiden Journal of International Law (LJIL),1993,38
S154337186,Leiden Journal of International Law (LJIL),1991,33
S154337186,Leiden Journal of International Law (LJIL),1992,31
S154337186,Leiden Journal of International Law (LJIL),1994,29
S156235965,International & Comparative Law Quarterly (ICLQ),1969,203
S156235965,International & Comparative Law Quarterly (ICLQ),1964,193
S156235965,International & Comparative Law Quarterly (ICLQ),1967,191
S156235965,International & Comparative Law Quarterly (ICLQ),1965,188
S156235965,International & Comparative Law Quarterly (ICLQ),1988,174
S156235965,International & Comparative Law Quarterly (ICLQ),1972,173
S156235965,International & Comparative Law Quarterly (ICLQ),1962,172
S156235965,International & Comparative Law Quarterly (ICLQ),1968,172
S156235965,International & Comparative Law Quarterly (ICLQ),1963,162
S156235965,International & Comparative Law Quarterly (ICLQ),1989,158
S156235965,International & Comparative Law Quarterly (ICLQ),1973,156
S156235965,International & Comparative Law Quarterly (ICLQ),1991,156
S156235965,International & Comparative Law Quarterly (ICLQ),1971,154
S156235965,International & Comparative Law Quarterly (ICLQ),1992,154
S156235965,International & Comparative Law Quarterly (ICLQ),1986,149
S156235965,International & Comparative Law Quarterly (ICLQ),1990,147
S156235965,International & Comparative Law Quarterly (ICLQ),1996,146
S156235965,International & Comparative Law Quarterly (ICLQ),1970,145
S156235965,International & Comparative Law Quarterly (ICLQ),1961,144
S156235965,International & Comparative Law Quarterly (ICLQ),1997,144
S156235965,International & Comparative Law Quarterly (ICLQ),1993,143
S156235965,International & Comparative Law Quarterly (ICLQ),1984,141
S156235965,International & Comparative Law Quarterly (ICLQ),1985,134
S156235965,International & Comparative Law Quarterly (ICLQ),1994,134
S156235965,International & Comparative Law Quarterly (ICLQ),1998,133
S156235965,International & Comparative Law Quarterly (ICLQ),1995,130
S156235965,International & Comparative Law Quarterly (ICLQ),1953,128
S156235965,International & Comparative Law Quarterly (ICLQ),1955,128
S156235965,International & Comparative Law Quarterly (ICLQ),2004,124
S156235965,International & Comparative Law Quarterly (ICLQ),1987,123
S156235965,International & Comparative Law Quarterly (ICLQ),1974,122
S156235965,International & Comparative Law Quarterly (ICLQ),1975,121
S156235965,International & Comparative Law Quarterly (ICLQ),1983,121
S156235965,International & Comparative Law Quarterly (ICLQ),1960,120
S156235965,International & Comparative Law Quarterly (ICLQ),1976,116
S156235965,International & Comparative Law Quarterly (ICLQ),1952,115
S156235965,International & Comparative Law Quarterly (ICLQ),1966,114
S156235965,International & Comparative Law Quarterly (ICLQ),1982,113
S156235965,International & Comparative Law Quarterly (ICLQ),1999,112
S156235965,International & Comparative Law Quarterly (ICLQ),1957,111
S156235965,International & Comparative Law Quarterly (ICLQ),1959,109
S156235965,International & Comparative Law Quarterly (ICLQ),2000,102
S156235965,International & Comparative Law Quarterly (ICLQ),1954,100
S156235965,International & Comparative Law Quarterly (ICLQ),1981,98
S156235965,International & Comparative Law Quarterly (ICLQ),1958,97
S156235965,International & Comparative Law Quarterly (ICLQ),2006,97
S156235965,International & Comparative Law Quarterly (ICLQ),2001,95
S156235965,International & Comparative Law Quarterly (ICLQ),1956,91
S156235965,International & Comparative Law Quarterly (ICLQ),1980,88
S156235965,International & Comparative Law Quarterly (ICLQ),2003,85
S156235965,International & Comparative Law Quarterly (ICLQ),1977,84
S156235965,International & Comparative Law Quarterly (ICLQ),2005,84
S156235965,International & Comparative Law Quarterly (ICLQ),2025,84
S156235965,International & Comparative Law Quarterly (ICLQ),2002,78
S156235965,International & Comparative Law Quarterly (ICLQ),2007,78
S156235965,International & Comparative Law Quarterly (ICLQ),2010,78
S156235965,International & Comparative Law Quarterly (ICLQ),2009,77
S156235965,International & Comparative Law Quarterly (ICLQ),1978,76
S156235965,International & Comparative Law Quarterly (ICLQ),2011,72
S156235965,International & Comparative Law Quarterly (ICLQ),2008,71
S156235965,International & Comparative Law Quarterly (ICLQ),2016,71
S156235965,International & Comparative Law Quarterly (ICLQ),2012,69
S156235965,International & Comparative Law Quarterly (ICLQ),1979,66
S156235965,International & Comparative Law Quarterly (ICLQ),2014,65
S156235965,International & Comparative Law Quarterly (ICLQ),2019,63
S156235965,International & Comparative Law Quarterly (ICLQ),2023,62
S156235965,International & Comparative Law Quarterly (ICLQ),2013,61
S156235965,International & Comparative Law Quarterly (ICLQ),2015,57
S156235965,International & Comparative Law Quarterly (ICLQ),2021,56
S156235965,International & Comparative Law Quarterly (ICLQ),2018,54
S156235965,International & Comparative Law Quarterly (ICLQ),2022,52
S156235965,International & Comparative Law Quarterly (ICLQ),2017,49
S156235965,International & Comparative Law Quarterly (ICLQ),2020,49
S156235965,International & Comparative Law Quarterly (ICLQ),2024,45
S197191252,Journal of International Economic Law (JIEL),2016,75
S197191252,Journal of International Economic Law (JIEL),2008,64
S197191252,Journal of International Economic Law (JIEL),2024,61
S197191252,Journal of International Economic Law (JIEL),2023,59
S197191252,Journal of International Economic Law (JIEL),2007,57
S197191252,Journal of International Economic Law (JIEL),2010,56
S197191252,Journal of International Economic Law (JIEL),2000,55
S197191252,Journal of International Economic Law (JIEL),2022,54
S197191252,Journal of International Economic Law (JIEL),2003,52
S197191252,Journal of International Economic Law (JIEL),2004,52
S197191252,Journal of International Economic Law (JIEL),2005,51
S197191252,Journal of International Economic Law (JIEL),2019,49
S197191252,Journal of International Economic Law (JIEL),2018,48
S197191252,Journal of International Economic Law (JIEL),2014,47
S197191252,Journal of International Economic Law (JIEL),2015,47
S197191252,Journal of International Economic Law (JIEL),2025,46
S197191252,Journal of International Economic Law (JIEL),2002,45
S197191252,Journal of International Economic Law (JIEL),2006,45
S197191252,Journal of International Economic Law (JIEL),2012,44
S197191252,Journal of International Economic Law (JIEL),2021,44
S197191252,Journal of International Economic Law (JIEL),2017,43
S197191252,Journal of International Economic Law (JIEL),2020,43
S197191252,Journal of International Economic Law (JIEL),1999,40
S197191252,Journal of International Economic Law (JIEL),2001,39
S197191252,Journal of International Economic Law (JIEL),1998,38
S197191252,Journal of International Economic Law (JIEL),2011,37
S197191252,Journal of International Economic Law (JIEL),2013,35
S197191252,Journal of International Economic Law (JIEL),2009,30
S42104779,Journal of International Dispute Settlement (JIDS),2025,59
S42104779,Journal of International Dispute Settlement (JIDS),2016,39
S42104779,Journal of International Dispute Settlement (JIDS),2018,36
S42104779,Journal of International Dispute Settlement (JIDS),2021,35
S42104779,Journal of International Dispute Settlement (JIDS),2023,33
S42104779,Journal of International Dispute Settlement (JIDS),2015,32
S42104779,Journal of International Dispute Settlement (JIDS),2013,31
S42104779,Journal of International Dispute Settlement (JIDS),2020,30
S42104779,Journal of International Dispute Settlement (JIDS),2012,29
S42104779,Journal of International Dispute Settlement (JIDS),2019,28
S42104779,Journal of International Dispute Settlement (JIDS),2011,26
S42104779,Journal of International Dispute Settlement (JIDS),2022,26
S42104779,Journal of International Dispute Settlement (JIDS),2024,26
S42104779,Journal of International Dispute Settlement (JIDS),2010,23
S42104779,Journal of International Dispute Settlement (JIDS),2017,21
S42104779,Journal of International Dispute Settlement (JIDS),2014,20
S42104779,Journal of International Dispute Settlement (JIDS),2009,2
S57090429,Philosophy and Social Criticism,2022,111
S57090429,Philosophy and Social Criticism,2023,111
S57090429,Philosophy and Social Criticism,2017,105
S57090429,Philosophy and Social Criticism,2014,104
S57090429,Philosophy and Social Criticism,2020,95
S57090429,Philosophy and Social Criticism,2018,94
S57090429,Philosophy and Social Criticism,2024,89
S57090429,Philosophy and Social Criticism,2019,86
S57090429,Philosophy and Social Criticism,2011,80
S57090429,Philosophy and Social Criticism,2015,72
S57090429,Philosophy and Social Criticism,2025,72
S57090429,Philosophy and Social Criticism,2009,71
S57090429,Philosophy and Social Criticism,2013,69
S57090429,Philosophy and Social Criticism,2021,67
S57090429,Philosophy and Social Criticism,2012,64
S57090429,Philosophy and Social Criticism,2010,62
S57090429,Philosophy and Social Criticism,2016,61
S57090429,Philosophy and Social Criticism,2004,52
S57090429,Philosophy and Social Criticism,2005,52
S57090429,Philosophy and Social Criticism,2008,52
S57090429,Philosophy and Social Criticism,1995,48
S57090429,Philosophy and Social Criticism,2007,48
S57090429,Philosophy and Social Criticism,1987,45
S57090429,Philosophy and Social Criticism,1998,44
S57090429,Philosophy and Social Criticism,2006,44
S57090429,Philosophy and Social Criticism,1996,43
S57090429,Philosophy and Social Criticism,1997,42
S57090429,Philosophy and Social Criticism,2002,42
S57090429,Philosophy and Social Criticism,2001,40
S57090429,Philosophy and Social Criticism,2000,39
S57090429,Philosophy and Social Criticism,2003,36
S57090429,Philosophy and Social Criticism,1999,35
S57090429,Philosophy and Social Criticism,1984,31
S57090429,Philosophy and Social Criticism,1981,25
S57090429,Philosophy and Social Criticism,1988,24
S57090429,Philosophy and Social Criticism,1994,23
S57090429,Philosophy and Social Criticism,1992,22
S57090429,Philosophy and Social Criticism,1979,21
S57090429,Philosophy and Social Criticism,1982,20
S57090429,Philosophy and Social Criticism,1989,20
S57090429,Philosophy and Social Criticism,1978,19
S57090429,Philosophy and Social Criticism,1980,19
S57090429,Philosophy and Social Criticism,1990,19
S57090429,Philosophy and Social Criticism,1993,19
S57090429,Philosophy and Social Criticism,1991,18
S57090429,Philosophy and Social Criticism,1986,14
S57090429,Philosophy and Social Criticism,1985,5
S64143016,Constellations,2023,91
S64143016,Constellations,2025,89
S64143016,Constellations,2020,87
S64143016,Constellations,2017,77
S64143016,Constellations,2014,75
S64143016,Constellations,1998,67
S64143016,Constellations,2016,66
S64143016,Constellations,2018,64
S64143016,Constellations,2019,64
S64143016,Constellations,2015,63
S64143016,Constellations,2009,58
S64143016,Constellations,2007,56
S64143016,Constellations,2021,56
S64143016,Constellations,2012,55
S64143016,Constellations,2022,55
S64143016,Constellations,1999,54
S64143016,Constellations,2002,54
S64143016,Constellations,2010,54
S64143016,Constellations,2013,54
S64143016,Constellations,2003,53
S64143016,Constellations,2008,53
S64143016,Constellations,2001,52
S64143016,Constellations,2006,51
S64143016,Constellations,2000,50
S64143016,Constellations,2011,50
